symbol,close_price,sma_10,sma_20,rsi,volatility,volume_ratio,price_change_1d,price_change_5d,high_low_ratio,target
BTC/USDT,106655.99420703258,105799.54081992453,104558.41601714001,58.253774763772974,0.03226270496105232,0.7017333229705822,-0.006108544448492837,0.16433055034979663,1.009354570429249,1
BTC/USDT,111033.7038706201,108042.33875756206,111500.33766924759,46.67320616044968,0.06748956940662534,0.7207969772726521,-0.033406551034560424,-0.1018182222279471,1.0056154722505566,0
BTC/USDT,106767.5723939231,106614.94647526093,107068.2658189924,67.18457554813168,0.03343530514856589,1.966956337460322,0.060986905425914686,-0.01832980609588516,1.0147549771908162,0
BTC/USDT,100389.02086612745,100634.76178768734,104174.67513943369,38.86031834796525,0.06479247730196147,1.466165638215458,0.019272835884112702,0.08978041176394211,1.0248531501401092,0
BTC/USDT,94732.78319551224,94863.75046330108,96728.49693789288,58.36951749947885,0.04293190633507071,0.5768452134657396,-0.027381943189904685,0.014808918252631073,1.0189837792512175,1
BTC/USDT,96443.42345631277,95950.98352983926,98130.02647572232,65.2831828657493,0.06969320088201668,1.9479831796279827,0.02274259003602808,-0.09518248540495994,1.0157745143719452,0
BTC/USDT,104743.84684298518,106530.53148847008,107279.55435223388,61.45049330708445,0.06464838722428139,1.71552262126196,0.04983814966312748,0.0715032319360225,1.0186033409881998,0
BTC/USDT,103999.26038729743,103664.57009985705,105542.58022980322,31.165381992001468,0.0589793602369862,0.5682284239785917,0.09612532889342454,0.08802825881959477,1.0172016923163179,0
BTC/USDT,100426.18429798873,101137.62792324978,99841.30125158177,30.298955084852057,0.06838600004174539,1.1262969935194127,0.00045951780091983376,0.04856670363794522,1.0073329517036724,1
BTC/USDT,105068.16211489827,105053.34461904854,107600.33590690287,39.59737730872803,0.057846978485974025,1.0337467646476766,-0.030036460972061082,-0.09611739970665582,1.0163950535732074,1
BTC/USDT,106236.74723736104,106573.21349269677,105895.94434485212,43.65062538364005,0.03091700594654718,1.9344568127049862,-0.01916551627699961,0.08035821613048165,1.0103954434449935,1
BTC/USDT,97716.41859309548,97529.0391764627,95137.52927803512,37.17062897269581,0.06336338495668484,1.7902983688528615,0.029817600590808582,0.010352466466457655,1.0158140032327252,1
BTC/USDT,107634.91552943087,109185.293028341,107594.5626935916,45.705835062199874,0.06492903220473151,1.1042847322717688,0.0008053910551704345,0.13818810548782423,1.0204309105446707,0
BTC/USDT,109325.82371670989,108697.73467744082,108446.19748034803,57.985226343633315,0.026940718235378927,0.8076126005149539,-0.024667262793578327,0.012624145839750057,1.0132719304721112,1
BTC/USDT,105085.07000982667,103659.92251710889,101358.67437006194,34.80438300075926,0.030770304459318804,0.7780609466548103,-0.010727255666686399,-0.09197068931364674,1.0149376085110864,1
BTC/USDT,103917.74266400475,102716.29932595372,105121.81571248481,44.35690166985924,0.07037626947528479,1.790445905331994,0.11733743395229952,0.08994550654585529,1.017798855064124,0
BTC/USDT,102187.4638540385,103035.05032058511,101498.48301861895,60.01870583106566,0.047875228544529976,0.5980400754526739,-0.06228440683001671,-0.11046702676609416,1.0103310322703187,1
BTC/USDT,95017.28474725164,93708.85593195939,95769.34430275747,65.70226886566522,0.031207756299165692,1.106941574497856,-0.02216398128171117,-0.05644693572032056,1.0120333269214994,1
BTC/USDT,95525.07500604034,96389.54790912454,93142.9957348493,39.306874013736376,0.05978478230080715,1.2188103335704323,0.012564459554047426,0.14043544233985958,1.0191845528227248,1
BTC/USDT,101802.42770588821,100996.73699052227,101204.66280401153,61.32442854858388,0.040865293252212026,1.5136278691444884,0.04640727205095316,-0.01242652694405253,1.0184780332361574,0
BTC/USDT,105499.85355030793,106286.18942279847,104911.95380482594,58.22670878922999,0.060120604153404415,1.9768515713730808,0.03984639448676733,-0.005565354296253166,1.0237385152842735,0
BTC/USDT,107990.5775715997,109094.74909644203,108128.68444669872,54.02803448651366,0.05734101139789077,1.5499809086108285,-0.0508342878254955,0.03242241369184669,1.006185003766327,1
BTC/USDT,109324.81659495628,110891.37946809553,106930.47002889484,65.55073329446694,0.05597874335338211,1.3754696126604098,0.017562381277751168,0.012728098664229673,1.0247669338002443,0
BTC/USDT,97027.97548699527,98068.26550891373,94619.31428789208,62.451257715075336,0.028418933814549754,0.7374327012593765,-0.014766196849534076,-0.04187596882679431,1.010982509646637,1
BTC/USDT,103082.89862781526,103423.24550962848,101770.43857999581,31.305120753292066,0.03066063603885635,1.8914802174729197,0.02345858797113916,0.112398784269025,1.0234471330413963,1
BTC/USDT,109596.48763400916,108293.12400582909,109879.02352778657,68.72037531585438,0.04550440482812468,1.6650066585016774,-0.019730987396448876,-0.186943481761787,1.017934800260124,1
BTC/USDT,94700.06843644266,94958.94766272987,97767.22551590599,36.43480265906605,0.030118577644783547,1.2719129213474476,-0.011882022260498363,0.00763394714257001,1.0219758700736836,1
BTC/USDT,91917.69425867918,91237.56858223105,93033.44049140622,63.780456211461434,0.050730613478259134,1.3973466641538266,0.047717007746625587,0.1366768634620979,1.0173317896902605,0
BTC/USDT,92389.97263100243,92060.25448413298,92088.31098499664,67.15068292930796,0.05221485766090903,1.374068158005271,0.0023504262438120344,-0.07136887257257783,1.0082017025822538,0
BTC/USDT,89707.89679695692,90362.40344775785,88965.26587799263,43.6243748682902,0.0697919333144858,0.7292590352878614,-0.01616819575586308,0.0016202911409454422,1.0062482621941198,1
BTC/USDT,95143.8494332537,95892.84616354745,95018.71610803615,43.51788235383906,0.061292971178957205,1.8522561276633172,0.05677987902305992,-0.051379724572034935,1.0134285125530964,0
BTC/USDT,93913.0109574619,94783.3878412405,94599.44454782615,57.750736834658774,0.034739860738310806,1.2503057492024479,0.055979191431508604,0.05805163459720463,1.0213626815434245,1
BTC/USDT,101328.0439624911,102689.12707912538,100112.59991197009,43.27185766515093,0.03972832034268405,1.7662539347146833,-0.017389794508301814,0.026284875500023987,1.01936882273462,1
BTC/USDT,97860.20825229427,96767.56795697844,97551.3277310386,38.65307511578489,0.02960200117232363,1.2662448252753342,0.014602336914294179,0.04373289749969506,1.009589010317628,1
BTC/USDT,99030.6421310547,99312.94604680256,99573.56643572787,31.423867881643922,0.07018087103228192,1.3603438909867847,-0.0167971954243445,0.10733071327526311,1.0075729430782248,1
BTC/USDT,98686.35480081679,98621.1759055642,96636.9950703709,43.43967922689966,0.04440528068061081,1.701377562969332,-0.027124153481602048,0.12684346571696203,1.0119921438112154,1
BTC/USDT,93408.47627812764,92790.0618121369,94420.0666102656,54.491798029514364,0.042089977875413666,1.7333191228884437,-0.013534359344800401,-0.254013299516941,1.0100838213440873,1
BTC/USDT,94887.79230869681,95831.63488880462,94992.94088694772,56.49628304606721,0.06670136372808384,1.7085008997264866,0.05238200705853833,-0.1625067091412712,1.0196695741500763,0
BTC/USDT,98763.28119945919,98090.95922130965,97112.91328119737,49.86020636118457,0.052242692293585406,0.845201830647164,-0.03936176604821872,0.21260843671886792,1.0128618085800198,1
BTC/USDT,101277.05437514478,102514.0936965848,101670.42731310021,60.46243575844019,0.06647472244347584,0.5796830745425681,0.0373244643474148,0.008582790709745892,1.0193785257809034,0
BTC/USDT,100341.80011471633,99762.58383526132,96849.3819488558,47.1420022367955,0.07007642153668531,1.592643145659866,-0.021746064959665794,-0.19080690132542363,1.0089238745179094,1
BTC/USDT,98276.43818746069,99053.18855962032,96073.03336963775,44.94838319861306,0.029021899206524183,0.5787880843851554,0.010699501299578175,0.0013000728190436493,1.0246627103056782,1
BTC/USDT,96736.76256974734,96212.68912177227,96064.21778083108,67.95359772542048,0.038454417705324616,1.5765669596429015,0.0025452864132314242,0.08087449469229344,1.024183688632959,1
BTC/USDT,98823.76915515991,97974.16359372351,97268.584175645,46.80795966342261,0.028169017340879027,0.6666029767362662,0.03944888107530463,-0.015459391107928733,1.0125666183779003,1
BTC/USDT,88768.01689066277,88978.49992593414,88048.44581072763,42.43442182377245,0.05384500725230216,0.5636916900857067,0.12349831532706523,0.1428912489780395,1.0110483377693251,0
BTC/USDT,90027.6040622096,90152.76309155123,90742.88807562487,43.534175498706134,0.058143089970785294,0.8917345939514734,0.02539903412309132,0.15676446013199252,1.0234998902113819,0
BTC/USDT,85557.2073958806,85820.23126928693,85944.16317911133,58.553484728176315,0.06240352290294007,0.5904788884572545,-0.032587542327005496,-0.050894320967969586,1.021278909761775,0
BTC/USDT,84856.04375044371,85743.59972879481,84756.5446592577,34.309186156957026,0.03656285523420369,1.0835310489520973,0.08954626666996218,-0.19316820072772212,1.013192520740194,1
BTC/USDT,87628.88923606029,88008.57201812258,92171.04563407072,39.83345365121345,0.0403704315084355,0.8463819575775111,0.07299561105191799,-0.1538365306920889,1.0063506892270058,1
BTC/USDT,86409.42127285102,86787.1501792247,86232.67727448052,36.50858288369654,0.060389911686276915,1.6173868482590743,-0.012790937549974235,-0.2549671730644784,1.0233259602953553,1
BTC/USDT,87559.44084609128,88826.61832871652,88938.47240757909,48.30319523037933,0.06822207911940702,1.3507600965572246,-0.052778306026106336,0.008485581457624096,1.020568051668089,0
BTC/USDT,89855.31264504809,88650.05173939328,88660.73348044597,52.71669648070652,0.05034050244456676,1.2347327055852362,0.043031116542267836,-0.09067115666650997,1.024002916859842,0
BTC/USDT,94915.02183662503,96878.30613158502,96025.80106636735,65.19436507866763,0.03867071627204625,0.5030119099563801,0.04790966245524331,-0.10150878417069209,1.0066990347637796,1
BTC/USDT,93507.29281922463,92432.43439168055,93727.57602862167,59.666271481127716,0.04860334789326395,1.1431275424854392,0.0038893100517498344,0.009198290379185107,1.0142345394845984,0
BTC/USDT,86729.73440795588,87244.70725471161,84781.71185686237,53.399935347171954,0.07366437781077405,1.6069135422919827,-0.09145518572245592,-0.035836441423614654,1.0207181420723848,1
BTC/USDT,88271.85971324635,89250.87126029197,90162.86384637484,45.83420671747116,0.02583332654913122,1.880944724075278,0.07291357501508124,0.03296290923528029,1.0121769980368618,0
BTC/USDT,92608.14670187824,91666.3989686327,92649.5171173184,43.8511391375799,0.06563335805289783,1.2323222693062543,-0.12816627848923767,0.05211969748580502,1.0217722033550973,0
BTC/USDT,107011.86686874536,107559.56788260615,110703.68176368556,54.19581061606231,0.05360530302455027,0.6931436039019109,0.009346361029814588,-0.0898046547680461,1.015369384281235,0
BTC/USDT,97275.36964118975,97004.34512733032,95747.8338499468,67.27594433465609,0.055190063808416484,1.2831265239516498,0.038788389526333476,0.0830624493789812,1.016647692121951,0
BTC/USDT,93664.44619937653,94269.29883357897,96145.03279833763,43.88940948836955,0.05033664246455319,1.3429773392607491,0.04767895965222909,-0.04536655537978879,1.0134681604804854,0
BTC/USDT,98053.96902133522,96300.91217702955,96902.50689800804,67.37904898307723,0.06590477136498911,0.7275293104232003,0.015546816166057598,0.03796108241130924,1.0124247380012452,0
BTC/USDT,99973.99125871107,99856.52871354648,99165.7833352835,40.31411833407417,0.06579455834913325,1.5650732331370198,-0.003643722337023346,-0.008090094010011288,1.0178941803030856,1
BTC/USDT,87255.91589968672,87897.21853308227,87652.35313439195,69.35032996753046,0.07134596393169094,1.455599114658391,0.0031065295353831304,-0.03291657741547267,1.0243311600719445,0
BTC/USDT,86472.07132747919,85986.44902009921,86271.9673307619,32.83192045583213,0.05478786225644652,0.7185219686295394,-0.028762102779875738,0.08254910211193628,1.007570071407896,1
BTC/USDT,87707.65550921828,87825.36533123415,85828.82550392246,57.70181096201944,0.0726644592490655,1.096651566673335,0.013678849780947848,-0.10696338741164431,1.0130679504014168,0
BTC/USDT,89822.40718200157,88062.64464063052,89258.34045300787,51.636772317791014,0.03969604740276189,1.3659946489153418,0.005177292969989359,0.07635631668037184,1.0246255875985524,0
BTC/USDT,89742.33562491485,91191.7018510118,91022.32387547882,51.889528073831514,0.04762598841381758,1.337226566266923,-0.005476517570125405,0.10456991981160024,1.0105866062142594,1
BTC/USDT,85641.71676895425,84632.10212377689,84635.41181025372,67.35923101442361,0.03708430566776968,0.9251792177534451,0.041377933429881275,0.010473150380953186,1.0163295283262053,0
BTC/USDT,91238.82104483385,91503.73025668088,95689.00277520108,67.1383811686045,0.05205928231784236,0.5890099387914425,0.0330908513621115,-0.04248865447374708,1.0130728393657222,0
BTC/USDT,93548.99867495376,92213.27414213274,94991.95946577679,39.48836067267473,0.030903768587291602,1.3162337574104994,-0.02418481736777475,0.06522185451189663,1.0139159266310953,1
BTC/USDT,96579.7065893671,96006.72638369222,97375.02851065733,42.66313896945357,0.025426088345651,0.627312240345744,0.05663129437062295,-0.04895688042914297,1.0073618509164124,0
BTC/USDT,101156.7747905335,102683.87811167691,101635.45187502202,31.624580447811816,0.03278115896282289,1.0031078826113677,0.07582922620333865,0.034876043891063635,1.018840487444447,1
BTC/USDT,98496.2256591705,97692.53562849703,97267.43882348819,31.138459676328285,0.03469546152259599,1.7332966214907666,-0.0579828753944205,-0.0711743749472588,1.0171275322366433,1
BTC/USDT,103105.79902399538,101750.47448418855,104278.24105363067,58.74716401774579,0.033456031656979725,1.1720856808217912,0.015637153451181968,-0.17701374874591158,1.0233514314610643,0
BTC/USDT,112156.79882826335,111531.12580214175,112243.4014288529,68.82915494021765,0.06768889308998416,1.3654968851477514,0.03644611451349894,0.03553019167819892,1.0242689309595505,0
BTC/USDT,111330.24954595004,110996.15380585655,113392.36921905245,46.4135449598537,0.06558635985030868,1.390907620546768,-0.02766993913575347,0.20775052740967004,1.0131820436704762,0
BTC/USDT,111855.51530764949,112915.36505178329,112128.7893813922,52.319405462898246,0.03629390779791749,1.0503054498429438,-0.0001473517862781247,-0.08443989340281463,1.0159181176968222,1
BTC/USDT,109605.58006349075,109505.20818988596,109889.76290702955,34.00794913540367,0.0727367125594025,1.3653579248605294,-0.09559603506588628,-0.12787859844407118,1.0220105391700294,1
BTC/USDT,107479.06135519975,106104.5255535669,110495.53488413297,38.414045525911426,0.061937637805318385,1.265736739058761,0.0453047427323176,0.010307392800947238,1.0193420922779055,0
BTC/USDT,114729.62448301823,114755.18345355829,114120.36209504324,40.67144916380279,0.07386862300480143,1.4944912935980246,0.025131342413431214,0.06042670383440545,1.009297527099406,0
BTC/USDT,112534.38293475572,112268.81841305747,113431.00156214593,57.54211068295257,0.05099457498608793,1.4342491597064098,-0.02423810569271155,-0.007659062592040558,1.0221973176903032,0
BTC/USDT,112443.18328352286,112436.04819284467,116120.76078251873,63.60801924228004,0.06004102136471441,1.8658358521643559,0.0478802952811579,0.1937717922691643,1.0051506624580506,0
BTC/USDT,111092.02995951286,112983.98932298619,112827.39565997611,54.32529386995531,0.06081839967115269,1.2897757957711131,-0.07182625561529586,0.09901981038815774,1.022225022692932,1
BTC/USDT,114287.18402264775,112770.01058788881,115274.67037574376,41.92829814259624,0.026119139074487926,1.759442463805949,0.06225672355028106,0.062126732971745126,1.0219684147855357,0
BTC/USDT,114241.10495643501,113536.59197660748,113222.19570284226,33.472959434949395,0.07287002981439564,0.5329550582506399,-0.07001890076590205,-0.106174078958502,1.0070475314195264,1
BTC/USDT,116737.64405752718,118180.00941508728,115104.10055678345,36.20603030436479,0.059294092724055183,1.4241607099149642,0.1017857961961308,-0.04536406944369325,1.0076573541906122,1
BTC/USDT,106788.28467819498,105966.33953612958,108726.54528649156,58.85879483947193,0.07005534207943857,0.6979803554045481,0.009337082202253853,-0.028553808202678718,1.0086675393248088,0
BTC/USDT,103621.80840332614,103317.3047444968,105742.36590587543,40.38092909473716,0.02588569566656139,1.3879549420892927,0.03955126671625209,0.10145544992089271,1.01842602595432,0
BTC/USDT,99408.83764266076,100143.52785856344,100799.01934910903,47.248216387466826,0.02818987152071863,0.957620289815907,0.04001672664126902,-0.025216917752045723,1.0179797860199118,0
BTC/USDT,95545.72437119349,95085.5678378871,93494.38941084391,48.875665977411074,0.07036588209221233,1.687556427948274,-0.049242987899552886,-0.037754752251537106,1.0064249592085928,1
BTC/USDT,90286.00543589602,89179.27595294426,90197.82100522376,33.73080907807197,0.048538923690141796,1.0178343302084962,-0.004947170439876823,0.20596564414565222,1.0175113591244407,1
BTC/USDT,88107.83482240277,87008.11335316594,86593.55486982426,31.116249017438427,0.07049780856479283,1.9753096094224496,0.01985199981978901,-0.1691905773974528,1.015507603662073,1
BTC/USDT,86805.03498660454,86661.46749235774,86935.46606502625,68.8144036063022,0.049699879488561964,1.59615247244036,-0.05717047856042015,-0.01591471275496123,1.0096650702765613,1
BTC/USDT,87397.91156230115,89095.7176336396,86738.35950440637,68.2207836197949,0.07482174286753288,0.5311269015673523,0.0714771402784566,0.20986039440129312,1.0087737785329085,0
BTC/USDT,84849.8347341761,83556.0407965393,84828.09589302365,60.38135771862105,0.053461145339890596,1.2452189589281857,0.004228085016688369,0.10965525091721198,1.0077411754874326,0
BTC/USDT,85394.32594846742,85250.43506971475,84709.66080198894,63.58576670126946,0.026929947629147945,1.3188709209908744,-0.05469757289209483,0.10023125110646994,1.0080742984408202,1
BTC/USDT,85410.16442023468,85680.6425296318,85282.71303700235,39.54344707476223,0.02528384141521379,1.6900180835756482,0.03682315232308147,-0.09064653655462004,1.0173078734868486,1
BTC/USDT,79376.2710075425,78533.57629062362,78824.22047012959,42.196853007204794,0.060050466252509094,1.0253154663954258,0.01682665432949577,0.06829167048098139,1.0230469077320345,0
BTC/USDT,77364.0370603789,76848.07844654072,76759.62055161437,55.63835704950403,0.07414667673348758,1.4357693302440606,-0.0534986567163283,0.010362695562480538,1.0058464413295447,1
BTC/USDT,73874.03068603929,74257.65702674983,72649.54592786523,33.39694303936526,0.06946396940304975,0.990515671820397,-0.007668387389252017,-0.07623649008345429,1.0225236730309832,1
BTC/USDT,79007.33205562935,79031.20022126802,78996.07174761167,52.72306512064579,0.028322947283743478,1.3909013119157823,-0.04576869745257265,-0.043041331428713456,1.0102539648923317,1
BTC/USDT,76992.98613509125,77842.15401186263,77458.05746611842,43.539780710961,0.06063876357593889,1.453079789718835,0.008768541289717182,-0.1176994990659718,1.0113366630609966,0
BTC/USDT,81301.67026884075,80879.42482174639,80757.04999745789,47.09099944498967,0.05596279705731495,1.5585812880503966,0.01194135406294431,-0.10041813942120857,1.0193940037660185,0
BTC/USDT,88453.2042532697,87792.02209023543,91111.61992770401,55.887479015161425,0.045647872231924756,0.8117225274221517,0.04090839161800541,-0.15400316535464437,1.0249108162018195,0
BTC/USDT,91765.12158245606,92505.21554944041,88326.12151396193,38.27749166640287,0.028966302051861133,0.9144705283187708,-0.044771034217245154,0.033266798807990695,1.0053728070954766,1
BTC/USDT,85158.3107686404,85393.23689075786,84736.41920513516,30.242350301325512,0.041662476981443285,1.114745697076966,-0.058245584055731436,0.009021247802567623,1.0084344697541547,1
BTC/USDT,91645.57687456277,93609.2132159843,93110.93066330286,45.45121624707686,0.033610258568597645,1.637931406573354,-0.004337440393548956,0.07674863198069809,1.0201142132532255,1
BTC/USDT,96571.19110596096,96772.14691038597,96794.74794761295,50.81699654837029,0.05229843819455805,1.6892060329563807,0.03503330580630525,-0.17767668058727903,1.0238051258837795,0
BTC/USDT,94006.66539651228,93340.50065231627,94373.17505769114,51.263252864448845,0.05958306566987453,1.571560515715239,-0.05276974604775397,-0.02772772975956475,1.0203654081835916,0
BTC/USDT,97763.0363803963,97117.40294005966,98697.64537854299,54.54164028968761,0.07398387233464834,1.620044015398058,0.005921576124399495,-0.045124175520870655,1.0147725265798926,0
BTC/USDT,100367.3212157998,102109.74512123053,103792.28665348866,36.78410266469422,0.043130028055925224,1.8337579744935524,-0.03950372288420027,0.1398961119488958,1.0190223535920921,1
BTC/USDT,105776.45059781348,106332.35857066094,103319.1092157705,53.148393876609774,0.06674861716932773,1.7913999060294772,0.020412092788994803,-0.05570324194481494,1.0054457729368416,0
BTC/USDT,110796.508946667,111975.26896324217,111940.32198494909,38.84753186012109,0.028155243728605225,1.1056084730057059,-0.09077083184683947,-0.025296145020750893,1.0141864483575873,1
BTC/USDT,105703.37308682318,104858.97520796781,102745.14272392988,43.80049338505701,0.028050463191427386,1.3558039284942027,0.06277582489426567,-0.1536250335812443,1.0207231319402714,1
BTC/USDT,100958.56115277535,101656.61660026206,100846.67949019258,50.30103081826507,0.029937001505086786,1.9039788659876373,-0.05319754969678168,-0.10738460302104354,1.005488661310496,1
BTC/USDT,114350.37471699351,113569.79324361045,112556.58201543712,66.07581782869019,0.041228428654271135,0.9276586349932354,0.026084222813567304,0.04936014040945666,1.0246760414169027,1
BTC/USDT,116243.98505239649,117702.27706800796,118207.89711496036,64.61815319051547,0.05093698698709688,1.987145953073714,0.0012052109936636743,0.1264818555873444,1.0085625012126114,0
BTC/USDT,115954.69473861255,115380.69471285964,111690.72699678128,45.17787325368356,0.02997103975468284,0.5161055218954924,0.009226229009537406,-0.06218605411757236,1.0165145922860181,1
BTC/USDT,109288.18591482226,106530.12816780529,111161.63230960208,45.529769733689264,0.038006033658608225,1.4935249793742118,-0.030513437954745093,0.0980708716594852,1.0216593918255479,1
BTC/USDT,113411.6759053838,115235.28712339776,113971.41698098005,52.39326305259116,0.02817401891363639,1.4862229397115858,-0.008757207177628207,-0.0255450534504954,1.007515833574252,1
BTC/USDT,117483.45422363814,118542.86631804894,116779.60858822963,40.50210686823684,0.040944666603108956,1.5721640578361737,-0.009911227929167307,-0.11168209630939796,1.0248842793680673,1
BTC/USDT,112620.40373496892,113137.09374266992,113869.61616539182,65.38653391149546,0.04647428582262226,1.0057236631668984,-0.021529848887527337,0.06873494528237356,1.0064647795938382,1
BTC/USDT,111754.40209593468,110191.6459818759,110511.871215944,67.14955199596423,0.05452910293661172,1.8672809427323114,0.033934873099004934,-0.10109289721501374,1.0110643600264686,0
BTC/USDT,114391.14368999786,114550.15222751087,114830.67287670381,53.100400020268104,0.03468764431799399,1.1291588833571145,0.0065141617377164444,0.16309999305808745,1.0239929692471388,0
BTC/USDT,116945.88767772842,116591.12450536952,115910.67894811704,46.98743449294673,0.029340857940674644,1.1762472538937152,0.037872990634639635,-0.23147931085326376,1.0117045079242657,1
