ts,open,high,low,close,volume,symbol,category,source
2025-08-16 23:45:34.898454,2831.260196952643,2840.863040617992,2827.2969887963577,2833.30355676611,5627904,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 00:45:34.898454,2749.934307366643,2758.1463375635262,2742.196402936135,2748.518775416275,3030301,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 01:45:34.898454,2836.3701097993558,2842.494477550306,2829.0685763363595,2835.3573282168486,8980392,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 02:45:34.898454,2771.8502612751327,2783.4524186504946,2761.8801622257606,2776.5003059716237,6313997,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 03:45:34.898454,2706.869043819184,2719.551705416673,2695.226676368827,2709.1313367928765,20005882,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 04:45:34.898454,2728.456289027118,2735.406448877483,2725.385380207386,2728.314983585158,14340196,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 05:45:34.898454,2715.0154285184612,2725.100470169185,2702.239673899137,2715.2454682894772,5469928,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 06:45:34.898454,2623.8161929902312,2635.970885372553,2615.5859070739302,2621.0634691554933,5580675,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 07:45:34.898454,2557.360117874295,2569.8957799481273,2548.6005593488285,2558.6537241333517,2212946,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 08:45:34.898454,2627.168545023346,2637.7987561310465,2614.754834378717,2627.295724775691,1887008,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 09:45:34.898454,2593.4273150653657,2608.180354107361,2587.2312319380917,2596.272773041379,4828264,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 10:45:34.898454,2543.6735490327574,2550.538896009038,2534.6580214217543,2544.850359673595,2761358,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 11:45:34.898454,2657.988609588903,2669.382925734837,2652.036184306547,2658.5890118622033,1974114,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 12:45:34.898454,2671.142339447709,2680.2071426922644,2667.639447378819,2673.43016338708,1936179,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 13:45:34.898454,2842.554483704408,2853.714349769818,2826.718950120575,2837.587960627328,4297219,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 14:45:34.898454,2799.1308361454026,2812.0377222515613,2788.1151337033502,2796.2533275282426,3941587,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 15:45:34.898454,2854.4921590401727,2864.6045465882385,2846.2235435183784,2856.0235888546094,5435337,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 16:45:34.898454,2960.811101179541,2977.309459862651,2949.8342036874396,2964.5182723143066,40501922,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 17:45:34.898454,2939.7859511141896,2947.6488420190885,2922.822201516614,2936.5985283668824,346770,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 18:45:34.898454,3034.069493563081,3048.248395214917,3025.5242290441374,3036.106495592606,1818918,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 19:45:34.898454,2984.77635924578,3000.3953227649886,2975.066685563104,2989.3158970833865,1619876,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 20:45:34.898454,3054.584212945346,3063.048631451426,3040.5293620542366,3059.929449619787,6051713,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 21:45:34.898454,3066.292604953873,3079.2391644021463,3057.012567541933,3062.08890447494,2502831,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 22:45:34.898454,3057.070547334216,3065.813445407648,3053.269344784535,3059.6126071817866,987502,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-17 23:45:34.898454,3110.75473868157,3123.0070804627317,3095.993758258593,3114.544350999686,778542,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 00:45:34.898454,3063.878178051716,3078.234033883074,3055.4494142179,3063.9893208006183,2126058,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 01:45:34.898454,2966.7774955314994,2973.895366290456,2959.015049412418,2969.158133194678,2392973,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 02:45:34.898454,2908.1139433635017,2914.128332729256,2901.360714628367,2909.5691240324263,4816573,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 03:45:34.898454,2858.847827654471,2865.5888079830816,2853.584898699017,2862.1927051722173,2270282,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 04:45:34.898454,2775.070259735198,2783.585866046242,2762.3015939658562,2774.936870612283,1443947,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 05:45:34.898454,2840.074592569681,2844.6030400066347,2826.488378275019,2841.3486132111607,9941806,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 06:45:34.898454,2905.4021024767158,2919.9926673682294,2891.0139290781804,2908.5316645676494,7450427,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 07:45:34.898454,2815.920513020022,2825.3854024786638,2802.999428948013,2810.912128220883,7176031,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 08:45:34.898454,2770.968812081504,2779.036116769014,2758.8614530595833,2769.8949438923337,2587910,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 09:45:34.898454,2862.876242314309,2868.8845033402904,2856.202523262848,2863.034187457234,5827034,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 10:45:34.898454,2862.3454683950126,2876.7107488244937,2857.325853028781,2867.1618884227096,1822084,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 11:45:34.898454,2902.9124735051673,2914.5110553025984,2895.324103237312,2904.423727976144,8585372,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 12:45:34.898454,2973.936341562034,2977.6318165223292,2957.84523956521,2970.2981177309757,2510874,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 13:45:34.898454,2938.247661201156,2946.0450099505656,2920.97480545857,2934.068714648029,3986767,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 14:45:34.898454,2976.8950312331544,2982.1057599853343,2968.272122199865,2971.7899471915985,2857243,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 15:45:34.898454,3025.8253843268267,3043.0624428801,3021.207642110106,3029.489162490006,3644814,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 16:45:34.898454,3091.103454638565,3105.8941830968047,3086.766506077566,3096.1231063144996,759093,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 17:45:34.898454,3212.097386342084,3215.9634053205564,3198.8399014840793,3209.50650223848,1679685,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 18:45:34.898454,3272.2985492228063,3277.075490535901,3262.4849571671352,3265.985032738878,2229321,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 19:45:34.898454,3323.7475399699256,3328.912117588351,3307.0432766246404,3319.878252634505,2067497,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 20:45:34.898454,3175.1433856643253,3184.0614334902866,3170.821309257657,3176.6562139289563,2135417,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 21:45:34.898454,3137.8313483564903,3145.842706081761,3124.302081749653,3135.1353962799003,7733939,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 22:45:34.898454,3214.87319585079,3220.9074408250463,3210.2743773469,3215.6637797419207,13317311,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-18 23:45:34.898454,3342.87164007405,3355.4504454761427,3330.364916356054,3346.067235580004,7653889,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 00:45:34.898454,3346.0741789829626,3361.629626318266,3327.690996500269,3343.052296505993,5951726,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 01:45:34.898454,3155.568665785796,3171.0179108256775,3139.7955661704527,3152.2454701797633,1494307,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 02:45:34.898454,3173.3402854685805,3188.814696990099,3164.8889103390684,3171.798017766876,5578482,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 03:45:34.898454,3310.5436329887275,3332.342460033384,3303.3541479429487,3317.07677101958,1935038,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 04:45:34.898454,3418.2846616484776,3431.4847975556577,3406.7136750559935,3415.261210487086,2273122,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 05:45:34.898454,3428.0035438870455,3440.8850830926644,3415.289791045172,3427.425625863883,5440933,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 06:45:34.898454,3423.849632658068,3445.8905724901974,3414.3732584909753,3429.900671378273,661385,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 07:45:34.898454,3478.62368552598,3489.645427263186,3458.3718562754857,3475.0445290603784,1853679,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 08:45:34.898454,3416.081734142521,3428.416291257184,3395.017317580258,3411.919158235914,9975128,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 09:45:34.898454,3459.2243030653835,3479.021883733359,3449.8216962721426,3462.5698131382574,3139982,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 10:45:34.898454,3293.1335273190907,3306.2211624729603,3289.4001055573954,3299.5264604157933,4566950,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 11:45:34.898454,3446.484198733561,3451.989045949627,3427.1496245817175,3440.153236091973,44993578,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 12:45:34.898454,3543.8603362074878,3560.0049711909733,3525.761046427938,3538.9378537549023,40263687,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 13:45:34.898454,3456.346724314643,3477.846414639165,3450.094730700982,3461.770127252627,5623768,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 14:45:34.898454,3478.1408496519534,3484.522321738933,3464.02750177472,3476.810200013083,6555294,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 15:45:34.898454,3556.5553259683807,3570.7737710346273,3548.4627504917385,3563.2356763896473,7232712,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 16:45:34.898454,3385.012996769168,3403.969036089195,3371.3921647655966,3388.7782535904357,7206455,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 17:45:34.898454,3284.4779638888594,3290.13398530742,3274.209521617844,3282.3848795941844,4985677,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 18:45:34.898454,3368.513832195625,3380.6229910405605,3356.299955544887,3368.2515193449603,999436,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 19:45:34.898454,3418.9087543274086,3435.328013463753,3403.0149224679813,3425.642781093891,241080,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 20:45:34.898454,3551.098661064499,3563.765456055547,3541.165169187602,3547.0034800443623,16230704,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 21:45:34.898454,3378.586522465949,3391.660462679782,3360.1850958190644,3373.831145809239,13519775,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 22:45:34.898454,3340.758822642126,3350.8627429557237,3325.689827656859,3341.809612992959,7879806,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-19 23:45:34.898454,3431.301059574809,3445.9903616042566,3427.2125037138317,3435.623402992834,1330268,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 00:45:34.898454,3573.759504682816,3586.261557792408,3561.8780807217386,3572.3426832094756,159579,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 01:45:34.898454,3551.3687653275347,3566.102554542718,3539.788422971682,3556.6509164016206,5961456,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 02:45:34.898454,3572.0249466023874,3586.0464471289956,3554.591656358784,3567.266003742027,4630571,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 03:45:34.898454,3619.237990600292,3625.595825837976,3603.5813582364167,3616.2161603355107,2660994,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 04:45:34.898454,3378.3043848703996,3389.5781820137963,3369.9265172386904,3383.5064399693283,17584232,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 05:45:34.898454,3310.772735566817,3320.404052355171,3306.1288523119497,3310.527922898718,2207558,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 06:45:34.898454,3439.4152450378915,3444.2393052959114,3426.4057887627127,3436.4402181834607,1987288,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 07:45:34.898454,3482.0922914629355,3486.9223347830243,3463.9189756993114,3478.6569401795828,2198845,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 08:45:34.898454,3520.6576749244423,3529.404090854143,3501.1080219163246,3513.922068648337,12211790,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 09:45:34.898454,3456.716967202392,3475.63607266839,3453.065092870194,3459.2658408366406,2942127,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 10:45:34.898454,3506.5830116991183,3524.4671024584945,3491.178206779414,3513.0256884787664,1644016,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 11:45:34.898454,3468.740982496887,3476.349291592153,3458.4295449642423,3472.176668233352,1030830,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 12:45:34.898454,3586.4008495439757,3601.1161218218717,3572.951137130659,3590.3587772475844,2173136,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 13:45:34.898454,3618.9864232715145,3636.6050367103094,3608.576113212381,3624.808103014009,5262862,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 14:45:34.898454,3757.9658778952203,3774.084889465778,3743.3733012915513,3756.2545215241194,4293663,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 15:45:34.898454,3826.5402305597654,3832.5109987782694,3807.73682663202,3825.171748522668,5139916,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 16:45:34.898454,3633.17054761853,3641.6017818859395,3624.014937892536,3627.7775627078267,19517462,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 17:45:34.898454,3799.039971020932,3810.4009251437997,3793.210355494496,3798.707667585031,2757881,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 18:45:34.898454,3805.944473444428,3824.2245070678828,3797.733528561173,3805.156357590758,1423727,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 19:45:34.898454,3792.8402100634094,3814.464910694505,3784.6361586198313,3798.6240103617874,680200,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 20:45:34.898454,3758.968292126177,3764.216337147034,3733.5917978469224,3752.3491625110028,1364921,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 21:45:34.898454,3714.719320289176,3722.063581064282,3698.5053991965374,3713.9163878620093,5608902,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 22:45:34.898454,3817.6321313702297,3833.8719466191937,3803.7762700875296,3815.4125267386785,10562135,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-20 23:45:34.898454,3741.5349859977673,3746.8686494084372,3730.526238916658,3737.865008812681,10637237,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 00:45:34.898454,3733.833418399915,3739.2129358759676,3710.405722081484,3727.55965679244,871936,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 01:45:34.898454,3812.8858993562053,3830.9786321617767,3794.876548171248,3811.4282264199014,1838378,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 02:45:34.898454,3745.508243831079,3750.0130538742987,3732.9651801079604,3743.30539520395,1243404,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 03:45:34.898454,3584.059244937951,3592.998033891137,3571.3678839453173,3589.1119367005385,5247882,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 04:45:34.898454,3553.251358996334,3564.445041312553,3538.449619194649,3547.348593630354,9638008,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 05:45:34.898454,3610.2584488681805,3623.1245017351316,3591.44852201826,3604.271962306993,8852302,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 06:45:34.898454,3544.219488016956,3548.993011557297,3533.7478490920703,3539.52523032887,1102912,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 07:45:34.898454,3439.5337417017035,3451.18404300611,3425.3546688142937,3439.0487941247466,1162611,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 08:45:34.898454,3387.529380574217,3408.091344379779,3372.2494378287706,3393.493625784964,5164775,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 09:45:34.898454,3493.375170286039,3515.108280792846,3478.0112980574495,3497.6674805464017,6079933,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 10:45:34.898454,3525.9998669702904,3530.3320442202817,3519.3326528754874,3524.4843213290324,2249071,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 11:45:34.898454,3528.704866122077,3541.2833493909598,3517.992847890117,3522.4947721313033,1713569,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 12:45:34.898454,3449.9184784328927,3460.135968695959,3439.217639588093,3452.741930766513,4709157,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 13:45:34.898454,3363.559530547338,3367.1730249119328,3342.477235396688,3357.0030562226966,36827160,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 14:45:34.898454,3387.793384413655,3405.151010255382,3380.3429932132794,3392.6351065186823,1552954,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 15:45:34.898454,3420.9902612359815,3428.607551107746,3400.0782836361946,3415.8652648604316,986249,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 16:45:34.898454,3432.9712890421506,3441.206700209894,3416.7400186302134,3426.4182499033113,3023608,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 17:45:34.898454,3534.0267093163725,3549.277389484812,3516.9841910755554,3529.475619862583,3394935,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 18:45:34.898454,3487.21226162081,3501.823828272133,3483.210173575945,3491.6997096005057,1734872,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 19:45:34.898454,3664.6834080924655,3674.637204637471,3654.3627147382253,3670.5033416726983,8762673,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 20:45:34.898454,3599.107185819293,3615.2188051587573,3593.639778481566,3605.203692666375,5747554,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 21:45:34.898454,3510.491937950313,3519.0413453324454,3493.5117378487607,3508.2293630864783,2470522,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 22:45:34.898454,3422.515920182646,3429.8933758292083,3417.9027737029896,3425.200592459353,4115004,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-21 23:45:34.898454,3341.300380562956,3354.523703993789,3331.9978413307917,3346.357269782452,6065905,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 00:45:34.898454,3530.7202971080474,3535.9393217550046,3516.515034520699,3525.0249231900334,1969290,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 01:45:34.898454,3418.598593021248,3432.972929997776,3406.2671551728704,3415.079060518808,616495,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 02:45:34.898454,3551.1780119069003,3564.261568226051,3529.22845514452,3545.5952755144,9216278,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 03:45:34.898454,3626.1001641113085,3631.6848252296795,3609.9030089743633,3619.703310284628,2349960,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 04:45:34.898454,3577.1841438953297,3586.689987411604,3564.9930832356376,3581.4716368773775,2229713,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 05:45:34.898454,3544.1216606038247,3554.7030571286114,3538.866792415458,3543.31256661264,483584,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 06:45:34.898454,3588.6354108187024,3598.6351895334055,3583.3636461532537,3594.490815176873,3100729,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 07:45:34.898454,3562.5167466569405,3572.658686480404,3553.5066661576498,3564.9386043492136,2149554,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 08:45:34.898454,3434.177671563529,3448.095453400619,3429.451382071703,3436.4008248688892,800977,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 09:45:34.898454,3385.144030894834,3401.705914385468,3367.777201596328,3383.087294620238,178187,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 10:45:34.898454,3426.4469764866117,3438.32654533372,3420.0808978192413,3425.334026579253,12015305,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 11:45:34.898454,3258.503960507282,3262.3881775076093,3248.7787460804398,3258.3643761634034,3964671,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 12:45:34.898454,3253.1850117712934,3269.8981345256047,3242.006391056042,3257.355259272518,5042228,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 13:45:34.898454,3317.694019086479,3328.5603531111337,3302.8145517909165,3322.4768369955686,1591324,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 14:45:34.898454,3259.5391311331764,3263.235443633462,3249.2540857295894,3254.5533065625123,1184210,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 15:45:34.898454,3359.1981911584235,3367.072756482958,3351.9162157919427,3360.852363734517,2915506,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 16:45:34.898454,3393.73955306972,3401.8514492504223,3386.063776032234,3395.6258944769615,8281674,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 17:45:34.898454,3499.454392425724,3508.521638203777,3494.982968118621,3501.6211677794295,598808,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 18:45:34.898454,3569.176784413925,3584.96849900873,3547.0002894002832,3564.4337211998873,7908230,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 19:45:34.898454,3575.2240953947094,3583.9258451415767,3565.431206399218,3579.9755530139355,3958378,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 20:45:34.898454,3479.5593044087445,3493.0762755487594,3472.8687536942,3485.08811756871,6933699,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 21:45:34.898454,3425.623934596873,3440.6076950135434,3415.7995798265733,3425.7506954603664,3019910,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 22:45:34.898454,3494.7556043248123,3498.880673859761,3488.719945499789,3493.013593716718,1915863,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-22 23:45:34.898454,3539.431137713788,3555.169719188043,3534.1857076160777,3538.2783632567366,5169666,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-23 00:45:34.898454,3453.341088033003,3468.2678551609797,3443.607239541881,3448.4845528161977,785997,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
2025-08-23 01:45:34.898454,3545.0797849309406,3550.6716023985996,3532.5877079570573,3543.8228375091253,1504319,RELIANCE.NSE,INDIAN_STOCKS,generated_realistic
